name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,sample_index,predicted_class,confidence,entropy,variation_ratio,mean_prob,std_prob,mean_probs,std_probs
4549,8.4,0.15,29.0,0.07,4,2015-2017,M-v,38h,,,2015 VS171,2460800.5,97.29534,233.53238,82.45712,2.94477,0.0743496,0.00332422,44.4640974,MPO458711,3,MPCLINUX,000A,2017-12-16,2431531.70149,296.4928476,41.1582095,47.7699853,22.109153,1.0033842,Distant Object,,,,,,,4006,1,0.9979149,0.014954001,0.0,0.5,0.0008270596,"[0.0020850792061537504, 0.9979149103164673]","[0.0008270603138953447, 0.0008270589751191437]"
4550,8.7,0.15,36.0,0.09,3,2014-2017,M-v,38h,,,2015 VT171,2460800.5,49.19489,197.43489,171.92367,2.35372,0.0513752,0.00341473,43.6748541,MPO458711,4,MPCLINUX,000A,2017-12-16,2446393.70292,288.6338048,41.4310497,45.9186585,21.7797891,1.0034766,Distant Object,,,,,,,4007,1,0.9980536,0.01409406,0.0,0.50000006,0.00096210325,"[0.00194651004858315, 0.9980536103248596]","[0.0009621059289202094, 0.0009621005156077445]"
4551,7.5,0.15,34.0,0.07,4,2015-2017,M-v,38h,,,2015 VU171,2460800.5,12.37521,320.7205,89.2625,2.60108,0.0263131,0.00338349,43.9432731,MPO458711,3,MPCLINUX,000A,2017-09-22,2457142.87453,291.298738,42.7869894,45.0995568,21.9564238,1.0034447,Distant Object,,,,,,,4008,1,0.9978472,0.015371883,0.0,0.5000001,0.00090139464,"[0.002153011504560709, 0.9978471994400024]","[0.0009013953967951238, 0.0009013938833959401]"
4552,9.0,0.15,36.0,0.11,3,2014-2017,M-v,38h,,,2015 VV171,2460800.5,331.35278,284.17071,181.49237,2.73291,0.1784774,0.00312715,46.3131104,MPO458712,4,MPCLINUX,000A,2017-12-16,2469961.45424,315.1780208,38.0472669,54.5789539,22.4189221,1.0031829,Distant Object,,,,,,,4009,1,0.9976578,0.0165244,0.0,0.49999988,0.0011781282,"[0.002342002699151635, 0.9976577758789062]","[0.0011781264329329133, 0.00117813004180789]"
4553,8.3,0.15,36.0,0.08,3,2014-2017,M-v,38h,,,2015 VW171,2460800.5,41.54716,233.881,146.12749,2.35073,0.0063529,0.0034265,43.574817,MPO458712,4,MPCLINUX,000A,2017-12-16,2448675.25266,287.6427008,43.2979905,43.8516435,21.7865292,1.0034887,Distant Object,,,,,,,4010,1,0.99762934,0.016697427,0.0,0.5,0.0011999644,"[0.0023706448264420033, 0.9976293444633484]","[0.0011999642010778189, 0.0011999646667391062]"
4554,7.22,0.15,37.0,0.37,3,2015-2024,M-v,3Ek,,,2015 VX171,2460800.5,128.5625,82.14245,200.83959,6.55303,0.1003924,0.00320994,45.5133236,MPO893700,4,MPCLINUX,000A,2024-11-01,2420748.62923,307.0490983,40.9441318,50.0825154,22.5273057,1.0032674,Distant Object,,,,,,,4011,1,0.9977356,0.016053779,0.0,0.50000006,0.0011434963,"[0.0022645490244030952, 0.9977356195449829]","[0.001143499044701457, 0.0011434934567660093]"
4555,8.6,0.15,37.0,0.1,2,2014-2017,M-v,38h,,,2015 VY171,2460800.5,68.8471,237.06179,113.54378,3.00152,0.0268612,0.00344451,43.4227556,MPO458712,4,MPCLINUX,000A,2017-12-16,2440812.95464,286.1383512,42.2563683,44.5891429,21.6957125,1.0035071,Distant Object,,,,,,,4012,1,0.99794143,0.014788667,0.0,0.49999985,0.00087110396,"[0.00205826829187572, 0.9979414343833923]","[0.0008711030823178589, 0.0008711048285476863]"
4556,8.0,0.15,29.0,0.08,4,2014-2017,M-v,38h,,,2015 VZ171,2460800.5,221.90973,86.17646,118.03741,2.82463,0.0808482,0.00330906,44.5997981,MPO458712,4,MPCLINUX,000A,2017-12-16,2502532.22257,297.8511896,40.9939847,48.2056115,22.1541373,1.0033687,Distant Object,,,,,,,4013,1,0.99792445,0.01489445,0.0,0.49999994,0.0010178392,"[0.002075411379337311, 0.9979244470596313]","[0.001017840695567429, 0.0010178377851843834]"
4557,7.4,0.15,41.0,0.05,3,2014-2017,M-v,38h,,,2015 VA172,2460800.5,343.45002,329.27601,113.39522,3.00592,0.0741782,0.00331161,44.5768779,MPO458712,4,MPCLINUX,000A,2017-12-16,2465798.07821,297.6216169,41.2702453,47.8835105,22.1657989,1.0033713,Distant Object,,,,,,,4014,1,0.9977464,0.015986903,0.0,0.49999997,0.0011423605,"[0.0022535312455147505, 0.9977464079856873]","[0.0011423617834225297, 0.0011423593387007713]"
4558,6.78,0.15,33.0,0.1,5,2015-2022,M-v,3El,,,2015 VC172,2460800.5,173.43677,138.19064,105.3275,4.06526,0.1322193,0.00305549,47.0344032,MPO733377,4,MPCLINUX,000A,2022-12-26,2404036.48547,322.5696156,40.8155473,53.2532591,23.1060752,1.0031097,Distant Object,,,,,,,4015,1,0.9971785,0.019381678,0.0,0.50000006,0.0013444069,"[0.002821618691086769, 0.9971784949302673]","[0.001344409422017634, 0.0013444042997434735]"
4559,8.1,0.15,41.0,0.06,2,2014-2017,M-v,38h,,,2015 VD172,2460800.5,316.98919,35.57795,82.72554,5.10984,0.1225852,0.00356713,42.421908,MPO458713,4,MPCLINUX,040A,2017-12-16,2472858.14066,276.3028068,37.2216099,47.6222061,20.8922142,1.0036324,Distant Object,,,,,,,4016,1,0.9984006,0.0118959965,0.0,0.50000006,0.0006852589,"[0.001599540701135993, 0.9984006285667419]","[0.0006852558581158519, 0.000685261853504926]"
4560,8.4,0.15,35.0,0.07,4,2015-2017,M-v,38h,,,2015 VE172,2460800.5,127.53514,183.09313,105.38337,3.69418,0.0615054,0.00336201,44.1303019,MPO458713,3,MPCLINUX,000A,2017-12-16,2422866.19304,293.1604285,41.41605,46.8445538,21.9816804,1.0034228,Distant Object,,,,,,,4017,1,0.9977896,0.015724896,0.0,0.5000001,0.0010907493,"[0.0022106522228568792, 0.9977896213531494]","[0.0010907475370913744, 0.0010907510295510292]"
4561,8.6,0.15,31.0,0.1,4,2014-2017,M-v,38h,,,2015 VF172,2460800.5,345.04161,276.17985,162.91183,2.92313,0.0289575,0.00340435,43.7636455,MPO458713,4,MPCLINUX,000A,2017-12-16,2465194.46939,289.514445,42.4963597,45.0309313,21.863474,1.003466,Distant Object,,,,,,,4018,1,0.9979316,0.014850186,0.0,0.4999999,0.0010473884,"[0.0020682429894804955, 0.9979315996170044]","[0.0010473874863237143, 0.0010473892325535417]"
4562,8.6,0.15,26.0,0.1,5,2015-2017,M-v,38h,,,2015 VG172,2460800.5,128.3642,167.05061,118.88661,3.42629,0.0817786,0.00334127,44.3127516,MPO458713,3,MPCLINUX,000A,2017-12-16,2422381.90788,294.9803439,40.6889168,47.9365864,22.0081997,1.0034016,Distant Object,,,,,,,4019,1,0.99801743,0.014319146,0.0,0.5,0.0008945697,"[0.001982626272365451, 0.998017430305481]","[0.0008945678127929568, 0.0008945714798755944]"
4563,8.6,0.15,27.0,0.09,4,2015-2017,M-v,38h,,,2015 VH172,2460800.5,258.14051,14.62473,156.3423,2.87786,0.0650102,0.00335588,44.183979,MPO458713,3,MPCLINUX,000A,2017-12-16,2491153.76599,293.6954617,41.3115697,47.0563883,21.9986215,1.0034165,Distant Object,,,,,,,4020,1,0.9980835,0.013905814,0.0,0.4999999,0.0008933707,"[0.0019163277465850115, 0.9980834722518921]","[0.0008933736244216561, 0.0008933678036555648]"
4564,8.5,0.15,32.0,0.11,4,2015-2017,M-v,38h,,,2015 VJ172,2460800.5,327.95944,50.45439,50.0231,1.44696,0.0865788,0.0033453,44.2771412,MPO458714,3,MPCLINUX,000A,2017-12-13,2470378.28376,294.6248393,40.4436794,48.110603,21.9726223,1.0034057,Distant Object,,,,,,,4021,1,0.9978425,0.015399783,0.0,0.5,0.0011244458,"[0.0021575253922492266, 0.9978424906730652]","[0.0011244481429457664, 0.0011244434863328934]"
4565,9.7,0.15,18.0,0.14,5,2015-2017,M-v,38h,,,2015 VK172,2460800.5,353.46776,196.74336,235.74843,1.92927,0.1383272,0.00311994,46.384377,MPO458714,2,MPCLINUX,000A,2017-01-26,2462894.23377,315.9057943,39.968156,52.800598,22.7484196,1.0031756,Distant Object,,,,,,,4022,1,0.99751246,0.017402567,0.0,0.5000002,0.0012392654,"[0.0024878778494894505, 0.9975124597549438]","[0.0012392661301419139, 0.001239264733158052]"
4566,9.3,0.15,27.0,0.13,4,2015-2017,M-v,38h,,,2015 VL172,2460800.5,17.77032,352.81577,48.93657,3.69195,0.1172072,0.00338037,43.9703373,MPO458714,3,MPCLINUX,000A,2017-09-15,2455543.47548,291.5678912,38.8166972,49.1239774,21.6831468,1.0034415,Distant Object,,,,,,,4023,1,0.9980668,0.014013141,0.0,0.5000002,0.00089440774,"[0.0019335891120135784, 0.998066782951355]","[0.0008944094297476113, 0.0008944059954956174]"
4567,8.5,0.15,30.0,0.09,4,2015-2017,M-v,38h,,,2015 VM172,2460800.5,28.56156,336.5239,52.1418,1.49976,0.0834846,0.0031351,46.2347611,MPO458714,3,MPCLINUX,000A,2017-12-13,2451690.24514,314.3785647,42.3748706,50.0946516,22.9562598,1.003191,Distant Object,,,,,,,4024,1,0.9972464,0.018981325,0.0,0.49999994,0.0012714649,"[0.0027534887194633484, 0.9972463846206665]","[0.0012714663753286004, 0.0012714634649455547]"
4568,7.64,0.15,27.0,0.2,4,2015-2021,M-v,3Ek,,,2015 VN172,2460800.5,141.0755,227.41045,48.60234,2.01966,0.0449023,0.00316435,45.9493763,E2021-XE0,4,MPCLINUX,000A,2021-12-01,2416217.02182,311.472301,43.8861436,48.012609,22.9283662,1.0032209,Distant Object,,,,,,,4025,1,0.9972433,0.019000536,0.0,0.50000006,0.0015085416,"[0.0027567825745791197, 0.9972432851791382]","[0.0015085404738783836, 0.0015085428021848202]"
4569,8.4,0.15,42.0,0.09,3,2014-2017,M-v,38h,,,2015 VO172,2460800.5,93.80532,87.51663,226.38492,8.60054,0.1215766,0.0034097,43.7178711,MPO458714,4,MPCLINUX,000A,2017-12-16,2433289.18815,289.0603391,38.402801,49.0329412,21.5358415,1.0034715,Distant Object,,,,,,,4026,1,0.997975,0.014582764,0.0,0.50000006,0.000889366,"[0.002025073394179344, 0.9979749917984009]","[0.0008893660269677639, 0.0008893660851754248]"
4570,7.4,0.15,39.0,0.06,3,2014-2017,M-v,38h,,,2015 VP172,2460800.5,130.67253,52.34721,225.42612,3.46192,0.1384034,0.00319592,45.646328,MPO458714,4,MPCLINUX,000A,2017-12-13,2419912.9472,308.3960238,39.328721,51.963935,22.3859749,1.0032531,Distant Object,,,,,,,4027,1,0.99803334,0.0142188035,0.0,0.4999999,0.0010250674,"[0.0019664692226797342, 0.998033344745636]","[0.0010250672930851579, 0.0010250675259158015]"
4571,7.59,0.15,30.0,0.3,3,2015-2024,M-v,3Ek,,,2015 VQ172,2460800.5,290.98363,85.69026,49.24102,0.96092,0.0370355,0.00336287,44.1227827,MPO893700,3,MPCLINUX,000A,2024-11-01,2481323.98341,293.0855059,42.4886734,45.756892,22.0311313,1.0034237,Distant Object,,,,,,,4028,1,0.9979534,0.0147163,0.0,0.5,0.00089971104,"[0.0020466253627091646, 0.9979534149169922]","[0.0008997105760499835, 0.0008997114491648972]"
4572,7.11,0.15,54.0,0.2,3,2014-2024,M-v,3Ek,,,2015 VR172,2460800.5,274.78269,69.43667,80.72321,1.59038,0.0337059,0.00318116,45.7874179,MPO893700,5,MPCLINUX,000A,2024-11-01,2487589.12972,309.8269769,44.2441118,47.330724,22.8676997,1.0032381,Distant Object,,,,,,,4029,1,0.9974837,0.017573146,0.0,0.5,0.0011007589,"[0.0025163034442812204, 0.9974836707115173]","[0.0011007619323208928, 0.0011007558787241578]"
4573,7.71,0.15,34.0,0.24,4,2015-2024,M-v,3Ek,,,2015 VS172,2460800.5,146.63469,91.01311,180.13427,0.59043,0.0421757,0.00309937,46.5893525,MPO893700,4,MPCLINUX,000A,2024-11-01,2413488.3037,318.0021176,44.6244139,48.5542911,23.2532399,1.0031546,Distant Object,,,,,,,4030,1,0.9971807,0.019368015,0.0,0.49999997,0.0012324711,"[0.0028192654717713594, 0.997180700302124]","[0.001232472131960094, 0.001232470036484301]"
4574,8.7,0.15,29.0,0.11,4,2015-2017,M-v,38h,,,2015 VT172,2460800.5,323.41542,240.7377,221.80472,0.9841,0.0466122,0.00329996,44.681785,MPO458715,3,MPCLINUX,000A,2017-12-16,2471887.07232,298.6728676,42.5990687,46.7645013,22.2923525,1.0033594,Distant Object,,,,,,,4031,1,0.9979736,0.014591028,0.0,0.5,0.0009609961,"[0.0020263991318643093, 0.997973620891571]","[0.0009609971311874688, 0.0009609950357116759]"
4575,8.4,0.15,40.0,0.08,3,2014-2017,M-v,38h,,,2015 VU172,2460800.5,10.67619,329.60478,82.55714,1.58979,0.0237467,0.00392124,39.8278654,MPO458715,4,MPCLINUX,000A,2017-09-24,2458077.81562,251.3509587,38.882085,40.7736458,19.9027031,1.0039944,Distant Object,,,,,,,4032,1,0.9986837,0.010045498,0.0,0.4999999,0.0005275821,"[0.0013161454116925597, 0.9986836910247803]","[0.0005275827716104686, 0.0005275813746266067]"
4576,7.66,0.15,43.0,0.18,4,2014-2024,M-v,3Ek,,,2015 VV172,2460800.5,290.02721,284.53935,226.02047,19.97647,0.1662244,0.00350897,42.8893695,MPO893700,5,MPCLINUX,000A,2024-11-01,2480742.01728,280.8823777,35.7601098,50.0186292,20.8521563,1.0035729,Distant Object,,,,,,,4033,1,0.99788696,0.015126504,0.0,0.5,0.0010280652,"[0.002113069873303175, 0.9978869557380676]","[0.0010280651040375233, 0.001028065336868167]"
4577,8.1,0.15,43.0,0.09,4,2014-2017,M-v,38h,,,2015 VW172,2460800.5,235.31717,90.62461,97.64461,1.48413,0.0367815,0.0033001,44.68049,MPO458716,4,MPCLINUX,000A,2017-12-16,2498582.03086,298.6598832,43.0370746,46.3239054,22.3100214,1.0033595,Distant Object,,,,,,,4034,1,0.99769956,0.016273072,0.0,0.50000006,0.0010367447,"[0.0023006172850728035, 0.9976995587348938]","[0.0010367432842031121, 0.001036746078170836]"
4578,8.8,0.15,40.0,0.1,3,2014-2017,M-v,38h,,,2015 VX172,2460800.5,48.31428,283.81023,86.37247,2.08705,0.0358227,0.00339298,43.8612988,MPO458716,4,MPCLINUX,000A,2017-12-16,2446560.68156,290.4840102,42.2900687,45.4325289,21.9025065,1.0034544,Distant Object,,,,,,,4035,1,0.99793506,0.014831875,0.0,0.50000024,0.00080432266,"[0.0020653752144426107, 0.9979350566864014]","[0.000804321258328855, 0.000804323994088918]"
4579,7.81,0.15,47.0,0.21,4,2014-2024,M-v,3Ek,,,2015 VY172,2460800.5,351.39903,338.53939,92.50068,1.74791,0.046651,0.00318904,45.7118691,E2025-NA0,6,Veres,000A,2024-12-31,2463497.57432,309.060476,43.5793647,47.8443735,22.8061928,1.0032461,Distant Object,,,,,,,4036,1,0.9975102,0.017413918,0.0,0.49999994,0.0014408225,"[0.0024896974209696054, 0.9975101947784424]","[0.0014408219140022993, 0.0014408230781555176]"
4580,8.8,0.15,32.0,0.12,4,2014-2017,M-v,38h,,,2015 VZ172,2460800.5,188.82212,148.56941,84.08341,2.2084,0.0288172,0.00345387,43.3443121,MPO458716,4,MPCLINUX,000A,2017-12-16,2510362.68658,285.3633352,42.0952504,44.5933738,21.6541588,1.0035166,Distant Object,,,,,,,4037,1,0.9980394,0.014183769,0.0,0.5000002,0.0008393205,"[0.0019609336741268635, 0.9980394244194031]","[0.0008393224561586976, 0.0008393185562454164]"
4581,8.2,0.15,41.0,0.07,3,2014-2017,M-v,38h,,,2015 VA173,2460800.5,26.80022,225.16391,169.20869,1.68689,0.0156013,0.00345391,43.3439544,MPO458716,4,MPCLINUX,000A,2017-12-16,2453041.09179,285.3598028,42.6677324,44.0201764,21.6667022,1.0035167,Distant Object,,,,,,,4038,1,0.99801946,0.0143068675,0.0,0.50000006,0.0008236527,"[0.0019806628115475178, 0.9980194568634033]","[0.0008236534777097404, 0.0008236519061028957]"
4582,8.21,0.15,46.0,0.12,4,2014-2024,M-v,3Ek,,,2015 VB173,2460800.5,75.25786,272.67814,71.58057,3.24851,0.0259006,0.00351176,42.8666115,E2025-NA0,5,Veres,000A,2024-12-31,2439369.89374,280.6588442,41.7563405,43.9768825,21.4189274,1.0035758,Distant Object,,,,,,,4039,1,0.99803317,0.01422063,0.0,0.49999997,0.0009906823,"[0.0019667840097099543, 0.9980331659317017]","[0.0009906816994771361, 0.0009906829800456762]"
4583,8.5,0.15,41.0,0.09,2,2014-2017,M-v,38h,,,2015 VC173,2460800.5,81.65114,255.29316,81.12205,2.28307,0.0362605,0.00344862,43.3882564,MPO458717,4,MPCLINUX,000A,2017-12-16,2437123.895,285.7974154,41.8149765,44.9615363,21.6656042,1.0035113,Distant Object,,,,,,,4040,1,0.99801314,0.014345693,0.0,0.5,0.0009982495,"[0.001986889634281397, 0.9980131387710571]","[0.0009982510237023234, 0.0009982478804886341]"
4584,8.8,0.15,42.0,0.1,3,2014-2017,M-v,38h,,,2015 VD173,2460800.5,1.78971,331.52752,89.83826,1.9463,0.0791417,0.00329432,44.7327276,MPO458717,4,MPCLINUX,000A,2017-12-16,2460257.22525,299.1837976,41.1925035,48.2729517,22.2262741,1.0033536,Distant Object,,,,,,,4041,1,0.99774355,0.016005198,0.0,0.50000006,0.0012034214,"[0.0022565617691725492, 0.997743546962738]","[0.0012034215033054352, 0.0012034212704747915]"
4585,8.3,0.15,40.0,0.1,3,2014-2017,M-v,38h,,,2015 VE173,2460800.5,100.76574,229.85226,81.23244,1.7595,0.0843132,0.00326108,45.0361888,MPO458717,4,MPCLINUX,000A,2017-12-16,2429900.24241,302.2333929,41.2390436,48.833334,22.3580197,1.0033197,Distant Object,,,,,,,4042,1,0.9977962,0.015683396,0.0,0.5,0.0010874288,"[0.002203819341957569, 0.9977961778640747]","[0.0010874276049435139, 0.0010874298168346286]"
4586,8.3,0.15,32.0,0.09,5,2015-2017,M-v,38h,,,2015 VF173,2460800.5,212.37219,122.28327,89.59986,2.28844,0.0611782,0.00341318,43.6880842,MPO458717,3,MPCLINUX,000A,2017-12-16,2504053.79173,288.7649653,41.0153258,46.3608426,21.7622848,1.0034751,Distant Object,,,,,,,4043,1,0.9979042,0.01502035,0.0,0.5,0.0010654223,"[0.0020958411041647196, 0.9979041814804077]","[0.0010654209181666374, 0.001065423828549683]"
4587,8.4,0.15,41.0,0.13,3,2014-2017,M-v,38h,,,2015 VG173,2460800.5,279.51638,60.86532,87.7133,2.87773,0.0671496,0.00332041,44.4981059,MPO458717,4,MPCLINUX,000A,2017-12-16,2485039.63384,296.8330728,41.5100759,47.4861359,22.1487304,1.0033803,Distant Object,,,,,,,4044,1,0.99782825,0.015486754,0.0,0.49999997,0.0008909217,"[0.0021716926712542772, 0.9978282451629639]","[0.0008909227326512337, 0.0008909206953831017]"
4588,7.9,0.15,37.0,0.08,3,2014-2017,M-v,38h,,,2015 VH173,2460800.5,18.30907,241.08369,159.7614,2.21712,0.0954836,0.00335623,44.1809411,MPO458718,4,MPCLINUX,000A,2017-09-23,2455345.20234,293.6651724,39.9623858,48.3994964,21.8890691,1.0034169,Distant Object,,,,,,,4045,1,0.9978092,0.015603801,0.0,0.5,0.0010329722,"[0.0021908071357756853, 0.9978091716766357]","[0.0010329746874049306, 0.0010329699143767357]"
4589,8.2,0.15,44.0,0.09,3,2014-2017,M-v,38h,,,2015 VJ173,2460800.5,266.62776,115.02337,54.47081,22.58685,0.1520531,0.00342282,43.6060634,MPO458718,4,MPCLINUX,000A,2017-12-16,2488079.99048,287.9521482,36.9756263,50.2365005,21.2989424,1.0034849,Distant Object,,,,,,,4046,1,0.99743944,0.017837735,0.0,0.5,0.0014816492,"[0.002560609020292759, 0.997439444065094]","[0.0014816533075645566, 0.0014816452749073505]"
4590,7.9,0.15,36.0,0.09,3,2014-2017,M-v,38h,,,2015 VK173,2460800.5,109.79336,244.16226,60.28142,11.65638,0.0547939,0.00337571,44.0108127,MPO458718,4,MPCLINUX,000A,2017-12-16,2428275.87992,291.9705732,41.5992886,46.4223368,21.9393379,1.0034368,Distant Object,,,,,,,4047,1,0.99759376,0.01691221,0.0,0.5,0.0011233095,"[0.0024062376469373703, 0.9975937604904175]","[0.0011233091354370117, 0.0011233098339289427]"
4591,8.5,0.15,36.0,0.1,3,2014-2017,M-v,38h,,,2015 VL173,2460800.5,316.20091,314.08352,158.32857,2.32907,0.079051,0.00327003,44.9539833,MPO458718,4,MPCLINUX,000A,2017-12-16,2474194.71713,301.4062612,41.400326,48.5076406,22.3365316,1.0033288,Distant Object,,,,,,,4048,1,0.997691,0.016322734,0.0,0.49999985,0.0011828914,"[0.002308719092980027, 0.9976909756660461]","[0.001182890497148037, 0.0011828922433778644]"
4592,6.33,0.15,44.0,0.16,3,2014-2024,M-v,3Ek,,,2015 VM173,2460800.5,132.56621,100.52513,183.5601,2.42903,0.0484823,0.00335047,44.2315494,E2025-NA0,6,Veres,000A,2024-12-31,2421233.22147,294.1698974,42.0871022,46.3759966,22.0637908,1.003411,Distant Object,,,,,,,4049,1,0.99767786,0.01640469,0.0,0.50000006,0.0010365524,"[0.0023223087191581726, 0.9976778626441956]","[0.001036556321196258, 0.0010365484049543738]"
4593,8.3,0.15,32.0,0.09,4,2014-2017,M-v,38h,,,2015 VN173,2460800.5,201.19853,141.20967,79.147,5.27151,0.0446877,0.00349315,43.0187342,MPO458719,3,MPCLINUX,000A,2017-01-26,2506261.97262,282.1541492,41.0963259,44.9411425,21.4664131,1.0035568,Distant Object,,,,,,,4050,1,0.9981157,0.01370562,0.0,0.50000006,0.0007036971,"[0.0018844216829165816, 0.9981157183647156]","[0.0007036961033008993, 0.0007036980241537094]"
4594,9.0,0.15,29.0,0.12,4,2015-2017,M-v,38h,,,2015 VO173,2460800.5,46.0554,305.94038,55.879,20.84065,0.1558668,0.00324195,45.2131955,MPO458719,3,MPCLINUX,000A,2017-12-16,2446594.20122,304.0169542,38.1659594,52.2604316,22.0573827,1.0033001,Distant Object,,,,,,,4051,1,0.9970469,0.020149903,0.0,0.49999997,0.0015579939,"[0.0029530259780585766, 0.9970468878746033]","[0.0015579917235299945, 0.0015579962637275457]"
4595,7.8,0.15,30.0,0.08,5,2015-2017,M-v,38h,,,2015 VP173,2460800.5,218.08033,94.40564,110.66362,3.41948,0.0503961,0.00335458,44.1954091,MPO458719,2,MPCLINUX,000A,2017-01-26,2503107.74996,293.8094347,41.9681328,46.4226854,22.0415815,1.0034152,Distant Object,,,,,,,4052,1,0.9977944,0.01569377,0.0,0.49999994,0.0011733049,"[0.0022054980508983135, 0.9977943897247314]","[0.0011733060237020254, 0.001173303578980267]"
4596,7.5,0.15,35.0,0.06,3,2014-2017,M-v,38h,,,2015 VQ173,2460800.5,7.56148,278.34964,135.66042,2.78553,0.1090449,0.00325458,45.0961359,MPO458719,3,MPCLINUX,000A,2017-01-26,2458477.10777,302.8370423,40.1786323,50.0136395,22.2799536,1.003313,Distant Object,,,,,,,4053,1,0.997901,0.015040344,0.0,0.50000006,0.0011417391,"[0.00209910050034523, 0.9979010224342346]","[0.0011417379137128592, 0.0011417403584346175]"
4597,8.7,0.15,31.0,0.12,4,2015-2017,M-v,38h,,,2015 VR173,2460800.5,158.66847,163.84058,97.19646,4.20189,0.0208841,0.0033906,43.881833,MPO458719,3,MPCLINUX,000A,2017-09-21,2414003.92417,290.6880245,42.9654004,44.7982656,21.9313471,1.003452,Distant Object,,,,,,,4054,1,0.99779844,0.015668878,0.0,0.49999994,0.0009681829,"[0.0022014244459569454, 0.9977984428405762]","[0.0009681824594736099, 0.0009681833325885236]"
4598,8.5,0.15,27.0,0.14,4,2015-2017,M-v,38h,,,2015 VS173,2460800.5,93.07629,100.53326,211.976,11.78794,0.1311119,0.00316879,45.9064094,MPO458719,3,MPCLINUX,000A,2017-09-22,2431426.84834,311.0355202,39.8875328,51.925286,22.5586315,1.0032254,Distant Object,,,,,,,4055,1,0.99737203,0.018239792,0.0,0.5000001,0.0013384566,"[0.0026281888131052256, 0.997372031211853]","[0.0013384540798142552, 0.0013384592020884156]"
4599,9.1,0.15,24.0,0.14,4,2015-2017,M-v,38h,,,2015 VT173,2460800.5,4.18968,266.97609,151.01694,3.46488,0.0405505,0.00343042,43.5416299,MPO458720,3,MPCLINUX,000A,2017-12-16,2459579.16138,287.3141552,41.775995,45.3072648,21.7350163,1.0034927,Distant Object,,,,,,,4056,1,0.9980063,0.014387669,0.0,0.49999994,0.00095681625,"[0.0019936207681894302, 0.998006284236908]","[0.0009568159002810717, 0.0009568165405653417]"
4600,7.08,0.15,38.0,0.4,3,2014-2024,M-v,3Ek,,,2015 VJ181,2460800.5,358.25721,313.34452,80.31417,37.33576,0.1849344,0.00351827,42.8137343,E2025-NA0,8,Veres,000A,2024-10-08,2461295.86411,280.1397033,34.896002,50.7314666,20.6747366,1.0035824,Distant Object,,,,,,,4057,1,0.99638575,0.02393034,0.0,0.5,0.0021810022,"[0.0036142871249467134, 0.9963857531547546]","[0.0021810042671859264, 0.0021810000762343407]"
4601,6.2,0.15,20.0,0.21,3,2015-2018,M-v,38h,,,2015 VX184,2460800.5,326.86716,93.44649,11.52508,33.54923,0.3465393,0.00167175,70.3107256,E2020-L19,3,Pike,000A,2018-02-06,2480620.34806,589.5659182,45.945296,94.6761552,30.9335733,1.001699,Distant Object,,,,,,,4058,1,0.946739,0.20800743,0.0,0.5,0.04617013,"[0.05326104164123535, 0.9467390179634094]","[0.046170130372047424, 0.04617013409733772]"
4602,9.8,0.15,5.0,0.13,E,,,,,,2015 VY184,2457340.5,8.94825,301.14105,10.12507,26.94229,0.7794452,0.00129475,83.3705616,MPO554753,1,Alexanders,200A,2015-12-09,2450429.05333,761.2356003,18.3877775,148.3533457,16.3600212,1.0013154,Distant Object,,1.0,32.0,,,,4059,1,0.8969295,0.33177775,0.0,0.50000006,0.083127,"[0.10307058691978455, 0.8969295024871826]","[0.0831269919872284, 0.08312700688838959]"
4603,8.8,0.15,32.0,0.14,6,2015-2017,M-v,3Ek,,,2015 VO202,2460800.5,106.85393,168.83259,123.25285,3.31278,0.2419871,0.00397057,39.4973014,MPO620746,3,Alexanders,000A,2017-12-13,2433888.54181,248.2282103,29.939464,49.0551388,18.592214,1.0040448,Distant Object,,,,,,,4060,1,0.99898857,0.007987572,0.0,0.5000001,0.0004203553,"[0.001011673710308969, 0.9989885687828064]","[0.00042035506339743733, 0.00042035552905872464]"
4604,9.07,0.15,27.0,0.1,5,2015-2017,M-v,3Ek,,,2015 VP202,2460800.5,23.81444,253.1635,130.60124,2.85044,0.2894681,0.00246329,54.2990688,MPO620746,3,Alexanders,000A,2017-12-13,2451132.40971,400.1184453,38.5812205,70.0169171,24.8746266,1.0025055,Distant Object,,,,,,,4061,1,0.9949675,0.031651188,0.0,0.50000006,0.0031368393,"[0.005032550543546677, 0.994967520236969]","[0.003136836690828204, 0.003136841580271721]"
4605,8.59,0.15,21.0,0.09,6,2015-2017,M-v,3Ek,,,2015 VQ202,2460800.5,333.92934,43.79358,48.56111,2.4197,0.0175671,0.00335954,44.1518953,MPO620746,2,Alexanders,000A,2017-01-27,2468560.7798,293.3756243,43.3762745,44.9275161,22.0691349,1.0034203,Distant Object,,,,,,,4062,1,0.9976496,0.016575916,0.0,0.5000001,0.001152351,"[0.0023505822755396366, 0.997649610042572]","[0.0011523469584062696, 0.0011523551074787974]"
