name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
800,104.8295898,0.6266198,25.45023,0,0.6603486,0.30140913,0.64080393,0.0,0.6603486,0.30140913,0.3396514,0.30140913
801,88.6831577,0.8696127,11.35031,1,0.7238976,0.249025,0.5892344,0.0,0.27610245,0.24902502,0.7238976,0.249025
802,39.0664653,0.2548874,20.21082,1,0.99206716,0.006170184,0.0462707,0.0,0.007932915,0.006170185,0.99206716,0.006170184
803,42.9752769,0.1565868,27.94806,1,0.9886501,0.008300166,0.062116433,0.0,0.011349934,0.008300158,0.9886501,0.008300166
804,46.6385118,0.1919293,16.65337,1,0.9882783,0.00742577,0.06377092,0.0,0.011721661,0.007425775,0.9882783,0.00742577
805,42.4597379,0.2744163,4.57392,1,0.98863137,0.009883265,0.062199723,0.0,0.011368563,0.009883267,0.98863137,0.009883265
806,155.7802417,0.7618675,14.11058,0,0.9663013,0.1079712,0.14737287,0.0,0.9663013,0.1079712,0.033698667,0.10797119
807,56.0182438,0.4099676,2.94613,1,0.9690687,0.045323983,0.1379646,0.0,0.030931266,0.045323975,0.9690687,0.045323983
808,40.8707444,0.0717101,19.69151,1,0.9891372,0.007565921,0.059929788,0.0,0.010862837,0.0075659193,0.9891372,0.007565921
809,47.685341,0.573875,18.30087,1,0.9885581,0.008881927,0.06252714,0.0,0.011441975,0.008881924,0.9885581,0.008881927
810,42.5190149,0.1111831,8.64934,1,0.98916185,0.008086409,0.059818298,0.0,0.010838122,0.008086412,0.98916185,0.008086409
811,79.936879,0.5590909,10.54405,1,0.8322016,0.1961097,0.4523781,0.0,0.16779844,0.19610968,0.8322016,0.1961097
813,39.8320252,0.269127,17.5709,1,0.9914742,0.0069113425,0.049111903,0.0,0.008525809,0.0069113383,0.9914742,0.0069113425
814,43.7469727,0.0751333,15.53909,1,0.987781,0.008220034,0.0659658,0.0,0.012218986,0.008220036,0.987781,0.008220034
815,41.1127884,0.1015479,28.17945,1,0.988676,0.0070982827,0.062000103,0.0,0.011323868,0.007098285,0.988676,0.0070982827
817,43.2706748,0.001989,2.82679,1,0.98856926,0.012041739,0.062476993,0.0,0.011430699,0.012041749,0.98856926,0.012041739
819,43.6555524,0.2867649,23.62288,1,0.988578,0.008052892,0.062438205,0.0,0.011422021,0.008052896,0.988578,0.008052892
820,58.3450645,0.3931017,18.81775,1,0.97696203,0.01874468,0.109637626,0.0,0.023037918,0.018744687,0.97696203,0.01874468
821,43.4457437,0.537007,28.62749,1,0.9900584,0.008877499,0.05573286,0.0,0.009941567,0.008877499,0.9900584,0.008877499
822,97.6244583,0.5907649,21.29056,0,0.5767122,0.29515883,0.68133104,0.0,0.5767122,0.29515883,0.4232878,0.29515883
823,31.6029675,0.4572983,26.98846,1,0.99303055,0.005284556,0.041556872,0.0,0.0069694375,0.005284554,0.99303055,0.005284556
824,39.1943002,0.2367393,12.24829,1,0.9912796,0.006389179,0.0500352,0.0,0.0087204045,0.0063891727,0.9912796,0.006389179
825,56.1246287,0.3367052,46.82007,1,0.97429675,0.0225155,0.11947319,0.0,0.02570325,0.022515498,0.97429675,0.0225155
826,45.7659022,0.178545,9.31826,1,0.98892325,0.010040164,0.060892943,0.0,0.011076805,0.010040173,0.98892325,0.010040164
827,45.9288976,0.1464451,7.86211,1,0.9884842,0.010185672,0.062855996,0.0,0.011515749,0.010185671,0.9884842,0.010185672
828,44.7782651,0.1485653,7.25886,1,0.98927724,0.008631915,0.059296727,0.0,0.010722705,0.008631911,0.98927724,0.008631915
829,51.0662783,0.2536037,19.97353,1,0.982296,0.011937381,0.08896397,0.0,0.0177041,0.011937374,0.982296,0.011937381
830,40.8066584,0.2450695,18.89088,1,0.9907736,0.0069660884,0.052415654,0.0,0.009226386,0.006966087,0.9907736,0.0069660884
831,47.4093853,0.2336319,11.6457,1,0.9871637,0.011650003,0.06866155,0.0,0.0128362365,0.011650007,0.9871637,0.011650003
832,46.6162757,0.165101,2.58999,1,0.9874707,0.011973786,0.06732485,0.0,0.012529289,0.011973784,0.9874707,0.011973786
833,48.0206368,0.1161796,8.62931,1,0.9827709,0.017432623,0.087049514,0.0,0.017228989,0.017432623,0.9827709,0.017432623
834,42.4725097,0.0321531,3.21323,1,0.9880302,0.0102465125,0.06486904,0.0,0.011969912,0.010246512,0.9880302,0.0102465125
835,40.3797276,0.1074744,30.19091,1,0.9907537,0.007986178,0.052508768,0.0,0.009246305,0.007986177,0.9907537,0.007986178
836,45.5275509,0.232929,28.08057,1,0.9870374,0.012186027,0.06920937,0.0,0.0129625285,0.01218603,0.9870374,0.012186027
837,42.8736971,0.1402516,26.98819,1,0.9906025,0.006836271,0.05321402,0.0,0.009397432,0.006836273,0.9906025,0.006836271
838,43.8461172,0.1781473,7.94275,1,0.988332,0.010664443,0.06353313,0.0,0.01166808,0.010664442,0.988332,0.010664443
839,36.3730362,0.1574333,4.52978,1,0.9896459,0.00775252,0.05762222,0.0,0.010354048,0.0077525196,0.9896459,0.00775252
840,44.726335,0.0907809,10.77377,1,0.9882058,0.009291479,0.06409232,0.0,0.011794187,0.009291481,0.9882058,0.009291479
841,39.2258573,0.2540561,24.19179,1,0.9917313,0.00657237,0.047885247,0.0,0.008268726,0.006572379,0.9917313,0.00657237
842,41.1985131,0.0929478,18.98068,1,0.9898993,0.007165652,0.056463856,0.0,0.010100722,0.0071656476,0.9898993,0.007165652
843,40.493841,0.1345706,14.54172,1,0.99019545,0.00682761,0.055101283,0.0,0.009804497,0.006827611,0.99019545,0.00682761
844,39.1746364,0.2826887,26.1412,1,0.98960257,0.0063061616,0.057819832,0.0,0.01039741,0.00630616,0.98960257,0.0063061616
845,55.3348757,0.338728,10.38885,1,0.9788317,0.02744634,0.10255184,0.0,0.021168336,0.02744634,0.9788317,0.02744634
846,39.1869186,0.1956,19.99341,1,0.9907941,0.006977259,0.05231973,0.0,0.009205879,0.0069772583,0.9907941,0.006977259
847,39.2861331,0.0948836,15.41205,1,0.9912789,0.006747748,0.050038278,0.0,0.008721036,0.006747751,0.9912789,0.006747748
848,39.1118272,0.2554851,16.81952,1,0.9900434,0.0062854076,0.055801764,0.0,0.009956533,0.0062854015,0.9900434,0.0062854076
849,46.1996637,0.1154998,3.93794,1,0.986784,0.013278049,0.07030508,0.0,0.013216011,0.01327805,0.986784,0.013278049
850,34.6496777,0.3049751,18.84239,1,0.99193716,0.005725126,0.046896864,0.0,0.008062783,0.0057251193,0.99193716,0.005725126
852,55.6900977,0.4513733,27.2193,1,0.98167616,0.015068376,0.09144212,0.0,0.018323852,0.015068383,0.98167616,0.015068376
853,66.6616426,0.7304917,14.73958,1,0.96407396,0.03958626,0.15477338,0.0,0.035926048,0.03958626,0.96407396,0.03958626
854,44.2328528,0.1565621,18.36202,1,0.9884283,0.009614142,0.06310489,0.0,0.011571688,0.009614142,0.9884283,0.009614142
857,36.3425254,0.1190149,8.8318,1,0.9917624,0.0063728513,0.047736283,0.0,0.008237622,0.006372859,0.9917624,0.0063728513
858,43.6031742,0.1198517,9.91937,1,0.9889984,0.009136914,0.060554307,0.0,0.011001425,0.009136923,0.9889984,0.009136914
859,43.3922655,0.0500127,8.09738,1,0.9878392,0.008945444,0.06570969,0.0,0.012160697,0.008945445,0.9878392,0.008945444
860,42.7334596,0.1701906,28.23982,1,0.99019057,0.007495161,0.055123955,0.0,0.009809418,0.0074951635,0.99019057,0.007495161
861,46.7009476,0.1852738,11.4123,1,0.9889519,0.009085831,0.06076384,0.0,0.011048054,0.009085832,0.9889519,0.009085831
863,107.7598825,0.6540534,30.5378,0,0.6697594,0.245419,0.63434887,0.0,0.6697594,0.245419,0.3302406,0.245419
864,66.6592158,0.4641537,19.23484,1,0.95199823,0.04887688,0.19258916,0.0,0.048001852,0.048876885,0.95199823,0.04887688
865,39.1855878,0.3248862,24.02687,1,0.99133134,0.006308498,0.04979016,0.0,0.008668667,0.006308498,0.99133134,0.006308498
866,70.812896,0.5530089,12.43111,1,0.9288695,0.09448809,0.25655344,0.0,0.07113049,0.094488084,0.9288695,0.09448809
867,44.2427099,0.1440076,16.38092,1,0.98999316,0.008430164,0.056033436,0.0,0.01000697,0.008430163,0.98999316,0.008430164
869,36.2263891,0.0374021,10.23909,1,0.9918766,0.006638933,0.047188167,0.0,0.008123367,0.006638934,0.9918766,0.006638933
871,47.308398,0.7869684,19.6356,1,0.9893715,0.008218101,0.05887005,0.0,0.010628504,0.008218102,0.9893715,0.008218101
875,45.4861015,0.2253601,11.68685,1,0.98857844,0.007934914,0.062436145,0.0,0.011421547,0.007934915,0.98857844,0.007934914
876,77.7785751,0.4972109,32.05335,1,0.8483901,0.14325127,0.4254914,0.0,0.15160982,0.14325127,0.8483901,0.14325127
878,57.4462434,0.3805575,33.29969,1,0.9724263,0.02825612,0.12620416,0.0,0.02757368,0.028256116,0.9724263,0.02825612
879,39.8192825,0.1816997,13.4796,1,0.9910704,0.0068967035,0.0510233,0.0,0.008929707,0.006896708,0.9910704,0.0068967035
881,40.3554216,0.0210895,16.59821,1,0.98964834,0.0070922184,0.05761135,0.0,0.010351679,0.0070922137,0.98964834,0.0070922184
882,47.5730438,0.2756475,6.61773,1,0.98573875,0.0116782095,0.07477236,0.0,0.0142612485,0.0116782095,0.98573875,0.0116782095
883,39.1077442,0.2854202,29.07434,1,0.9897553,0.007996459,0.057123296,0.0,0.010244786,0.007996463,0.9897553,0.007996459
886,47.4267658,0.3398031,6.67257,1,0.98683065,0.0122466935,0.07010384,0.0,0.013169383,0.012246694,0.98683065,0.0122466935
887,40.7347407,0.1085151,20.33794,1,0.99035865,0.0069629573,0.054347016,0.0,0.009641377,0.006962951,0.99035865,0.0069629573
890,50.1534883,0.2745512,17.81787,1,0.98447955,0.012354138,0.0800515,0.0,0.015520506,0.012354144,0.98447955,0.012354138
891,39.3829642,0.1866115,8.84703,1,0.9915663,0.007643169,0.04867325,0.0,0.008433678,0.00764317,0.9915663,0.007643169
892,57.2058448,0.3560431,29.88335,1,0.97470367,0.02468707,0.11799075,0.0,0.025296355,0.024687069,0.97470367,0.02468707
893,51.1742739,0.2159676,46.68123,1,0.97788507,0.021697784,0.10615988,0.0,0.022115,0.02169779,0.97788507,0.021697784
895,39.1586704,0.2750613,6.19518,1,0.98936033,0.008210739,0.05892061,0.0,0.010639658,0.00821074,0.98936033,0.008210739
896,39.3966295,0.077252,19.40301,1,0.9903316,0.0066615357,0.054472104,0.0,0.009668376,0.0066615343,0.9903316,0.0066615357
897,42.7007951,0.4017624,28.489,1,0.9901366,0.007966936,0.05537268,0.0,0.009863349,0.0079669375,0.9901366,0.007966936
898,42.5309373,0.1747091,28.43834,1,0.98949844,0.008065777,0.0582937,0.0,0.010501542,0.00806578,0.98949844,0.008065777
899,41.1025653,0.0466135,16.06673,1,0.99008584,0.0067945784,0.05560696,0.0,0.009914228,0.006794574,0.99008584,0.0067945784
900,39.0381766,0.2637279,19.26737,1,0.99086386,0.007403803,0.05199305,0.0,0.009136104,0.007403797,0.99086386,0.007403803
901,47.6504611,0.212214,6.03745,1,0.9850949,0.016903607,0.07748493,0.0,0.014905053,0.016903609,0.9850949,0.016903607
902,261.0344654,0.9559999,175.97659,0,0.9979997,0.018580912,0.01442899,0.0,0.9979997,0.018580912,0.0020002883,0.018580915
903,47.377217,0.2758745,21.48449,1,0.988031,0.008466865,0.06486489,0.0,0.0119689405,0.008466866,0.988031,0.008466865
904,77.4381659,0.9077847,74.85676,1,0.8649144,0.1313315,0.3959411,0.0,0.1350856,0.1313315,0.8649144,0.1313315
905,82.855103,0.840172,137.89448,1,0.9783703,0.10123657,0.104315765,0.0,0.021629762,0.10123657,0.9783703,0.10123657
906,32.2113167,0.5818827,24.47122,1,0.99264663,0.005440215,0.04345053,0.0,0.007353402,0.0054402226,0.99264663,0.005440215
907,38.3657537,0.6330171,23.67831,1,0.9921882,0.0067753163,0.0456851,0.0,0.0078118313,0.0067753256,0.9921882,0.0067753163
908,42.770831,0.0298942,2.11421,1,0.98933053,0.010029739,0.059055913,0.0,0.010669537,0.010029736,0.98933053,0.010029739
909,49.3623242,0.2435418,30.592,1,0.9844041,0.010596298,0.08036441,0.0,0.01559595,0.010596299,0.9844041,0.010596298
911,37.20756,0.4903999,37.45072,1,0.9917455,0.0066206963,0.0478175,0.0,0.008254585,0.006620697,0.9917455,0.0066206963
912,39.7448191,0.3789537,4.67912,1,0.98994327,0.008250483,0.05626209,0.0,0.01005674,0.008250482,0.98994327,0.008250483
913,45.690748,0.1393313,8.87844,1,0.9865206,0.012390493,0.07143827,0.0,0.013479349,0.012390492,0.9865206,0.012390493
914,39.7837736,0.2875178,10.36099,1,0.99150187,0.007513688,0.04897982,0.0,0.0084980205,0.0075136907,0.99150187,0.007513688
915,46.4991721,0.1120081,9.25455,1,0.985876,0.010815921,0.074190006,0.0,0.014123908,0.010815928,0.985876,0.010815921
916,44.086452,0.1741426,28.79469,1,0.9877306,0.009666931,0.06618701,0.0,0.012269374,0.009666933,0.9877306,0.009666931
917,46.6815321,0.1834229,4.36145,1,0.98548293,0.013513271,0.07585366,0.0,0.014517069,0.013513276,0.98548293,0.013513271
918,44.1593193,0.0722121,2.36025,1,0.9876168,0.012071832,0.06668605,0.0,0.012383215,0.012071833,0.9876168,0.012071832
919,145.1391847,0.7679433,13.04192,0,0.946012,0.112563126,0.21009436,0.0,0.946012,0.112563126,0.053988032,0.112563126
920,68.332652,0.3761853,42.20111,1,0.93866295,0.06254824,0.23063076,0.0,0.06133707,0.06254824,0.93866295,0.06254824
921,45.5733259,0.0953229,7.07243,1,0.9878638,0.010698632,0.0656022,0.0,0.012136293,0.010698625,0.9878638,0.010698632
922,43.1697808,0.0193449,12.06863,1,0.98853564,0.009118817,0.06262727,0.0,0.011464433,0.009118814,0.98853564,0.009118817
923,35.0026531,0.0425426,7.10919,1,0.99201095,0.00615237,0.04654164,0.0,0.007989052,0.0061523756,0.99201095,0.00615237
924,179.4782157,0.8035331,16.95583,0,0.9924071,0.03713193,0.044621702,0.0,0.9924071,0.03713193,0.0075929575,0.037131928
926,39.5897745,0.1990078,1.58159,1,0.989366,0.010530852,0.058895167,0.0,0.010634059,0.010530863,0.989366,0.010530852
927,70.9868508,0.4836946,20.84316,1,0.9334569,0.06851013,0.24460396,0.0,0.066543184,0.06851012,0.9334569,0.06851013
928,45.5674891,0.1444251,13.30319,1,0.9884269,0.008591779,0.063111015,0.0,0.011573065,0.008591779,0.9884269,0.008591779
929,44.8446891,0.0375519,3.42675,1,0.985418,0.011709702,0.07612702,0.0,0.0145818945,0.011709701,0.985418,0.011709702
930,178.2701324,0.8901989,26.22446,0,0.9773341,0.09042367,0.10824057,0.0,0.9773341,0.09042367,0.022665946,0.09042368
931,34.360065,0.4510958,35.5738,1,0.99103564,0.005962295,0.05118679,0.0,0.008964432,0.0059622996,0.99103564,0.005962295
932,49.829657,0.2671958,10.94308,1,0.9856785,0.012135111,0.07502744,0.0,0.014321498,0.012135109,0.9856785,0.012135111
933,62.9145084,0.4814525,12.27524,1,0.95820534,0.044433136,0.17360632,0.0,0.041794658,0.04443313,0.95820534,0.044433136
934,57.2316025,0.4031623,3.44445,1,0.9714782,0.038802613,0.12956543,0.0,0.028521728,0.03880261,0.9714782,0.038802613
935,67.1518945,0.4519932,21.54117,1,0.9499018,0.055204146,0.19880435,0.0,0.050098237,0.055204153,0.9499018,0.055204146
936,43.8510589,0.218485,9.75855,1,0.9876538,0.01002673,0.06652421,0.0,0.012346289,0.010026732,0.9876538,0.01002673
937,34.8838919,0.8588321,148.79016,1,0.9886523,0.087594315,0.062106445,0.0,0.01134769,0.08759432,0.9886523,0.087594315
942,44.2919477,0.080566,0.49174,1,0.98635286,0.013960313,0.07215761,0.0,0.013647176,0.013960311,0.98635286,0.013960313
943,44.498496,0.0649051,1.74467,1,0.98478705,0.013144524,0.07877218,0.0,0.015212978,0.013144527,0.98478705,0.013144524
944,42.6965267,0.0462125,1.65796,1,0.9885403,0.013826132,0.06260625,0.0,0.011459696,0.013826132,0.9885403,0.013826132
945,44.0139775,0.0593548,2.34434,1,0.9888607,0.012335488,0.06117346,0.0,0.011139287,0.012335493,0.9888607,0.012335488
946,39.2957739,0.2478692,4.81595,1,0.99083954,0.0077969404,0.052107498,0.0,0.009160562,0.007796947,0.99083954,0.0077969404
947,39.6598946,0.1707323,5.30396,1,0.9906051,0.0077751214,0.053201646,0.0,0.009394766,0.007775125,0.9906051,0.0077751214
948,42.8998124,0.0073737,3.30866,1,0.9883541,0.009988065,0.06343445,0.0,0.011645825,0.009988066,0.9883541,0.009988065
949,44.2656171,0.1339964,7.32932,1,0.98884386,0.009673733,0.061248872,0.0,0.011156085,0.009673728,0.98884386,0.009673733
950,43.7452774,0.0278888,1.01471,1,0.98628646,0.014486673,0.07244147,0.0,0.013713517,0.014486667,0.98628646,0.014486673
951,48.3367835,0.3660033,11.78939,1,0.98697317,0.0128244925,0.0694876,0.0,0.013026786,0.012824491,0.98697317,0.0128244925
952,39.119521,0.1848666,8.79348,1,0.99134445,0.0072747753,0.04972793,0.0,0.008655536,0.0072747725,0.99134445,0.0072747753
953,45.8848217,0.1325,2.22324,1,0.98644036,0.021400245,0.071782544,0.0,0.013559605,0.02140025,0.98644036,0.021400245
954,43.4673056,0.0458251,1.90896,1,0.9881614,0.0116723785,0.06428863,0.0,0.01183852,0.011672383,0.9881614,0.0116723785
955,45.7804935,0.1134554,2.97084,1,0.98697066,0.0127721485,0.06949849,0.0,0.013029303,0.012772155,0.98697066,0.0127721485
956,89.1502524,0.5662297,19.69477,1,0.64323395,0.2380892,0.6515348,0.0,0.3567661,0.2380892,0.64323395,0.2380892
957,46.9430575,0.0071469,23.26142,1,0.98526764,0.010545419,0.07676018,0.0,0.014732381,0.01054541,0.98526764,0.010545419
958,42.2288521,0.2324084,9.74794,1,0.99023867,0.008629161,0.054901976,0.0,0.009761346,0.008629157,0.99023867,0.008629161
959,44.2557118,0.0679699,2.69765,1,0.9862034,0.011831106,0.072796315,0.0,0.013796559,0.011831106,0.9862034,0.011831106
960,39.2978573,0.2791221,9.28708,1,0.99048144,0.0073774904,0.053777184,0.0,0.009518511,0.0073774885,0.99048144,0.0073774904
961,42.7366519,0.0306657,3.15826,1,0.98677903,0.011221649,0.070326604,0.0,0.013221017,0.011221646,0.98677903,0.011221649
963,38.1278217,0.0292402,3.99981,1,0.9902365,0.008992112,0.054911915,0.0,0.009763498,0.00899211,0.9902365,0.008992112
964,44.3805588,0.0638693,1.40295,1,0.9882877,0.01139482,0.06372959,0.0,0.011712354,0.011394818,0.9882877,0.01139482
965,59.8585563,0.4198426,19.71069,1,0.9706835,0.026380787,0.132358,0.0,0.02931644,0.026380787,0.9706835,0.026380787
966,39.587936,0.1327623,11.4621,1,0.991278,0.00760191,0.05004249,0.0,0.008721925,0.0076019107,0.991278,0.00760191
967,43.2544301,0.0785731,7.14544,1,0.9888448,0.009144764,0.06124501,0.0,0.011155249,0.009144758,0.9888448,0.009144764
968,44.204277,0.0975779,9.47784,1,0.9875297,0.009283409,0.06706689,0.0,0.012470245,0.0092834085,0.9875297,0.009283409
969,36.6400064,0.2362773,13.50959,1,0.9916012,0.0059213755,0.04850677,0.0,0.008398774,0.005921376,0.9916012,0.0059213755
970,44.0329256,0.0607126,0.54912,1,0.98648757,0.016513048,0.07158025,0.0,0.013512449,0.016513044,0.98648757,0.016513048
971,43.9540719,0.0398185,0.52767,1,0.9841557,0.017711217,0.081391744,0.0,0.015844263,0.017711218,0.9841557,0.017711217
972,46.3701641,0.0443211,27.95731,1,0.9857065,0.010697316,0.07490895,0.0,0.014293506,0.010697312,0.9857065,0.010697316
973,44.1087406,0.1091482,11.59214,1,0.9895107,0.008860051,0.05823799,0.0,0.010489293,0.008860047,0.9895107,0.008860051
974,47.1978147,0.1467927,19.23257,1,0.9870109,0.010722545,0.06932457,0.0,0.012989147,0.010722554,0.9870109,0.010722545
975,44.9226834,0.0953195,4.46459,1,0.9866125,0.0135755865,0.07104374,0.0,0.013387548,0.013575585,0.9866125,0.0135755865
976,43.7316795,0.0655677,1.13933,1,0.988681,0.012014546,0.061978225,0.0,0.011319007,0.012014545,0.988681,0.012014546
977,38.9982556,0.1608759,17.35784,1,0.99181837,0.006336042,0.04746776,0.0,0.008181602,0.006336039,0.99181837,0.006336042
978,41.0878074,0.0877126,19.13721,1,0.98962677,0.0076849256,0.05770982,0.0,0.010373285,0.0076849274,0.98962677,0.0076849256
979,43.150751,0.0274924,3.13367,1,0.9862928,0.013234234,0.0724144,0.0,0.013707181,0.013234236,0.9862928,0.013234234
980,43.2159103,0.0483076,4.42081,1,0.98628664,0.01091487,0.07244091,0.0,0.013713399,0.0109148715,0.98628664,0.01091487
981,44.2890349,0.0522003,2.66016,1,0.9854153,0.015479234,0.07613877,0.0,0.014584698,0.015479233,0.9854153,0.015479234
982,44.1821714,0.0840639,1.19251,1,0.9870388,0.013227844,0.069203585,0.0,0.012961206,0.013227844,0.9870388,0.013227844
983,48.0440299,0.2174813,3.6634,1,0.9862943,0.013357987,0.07240766,0.0,0.013705599,0.013357987,0.9862943,0.013357987
984,45.1978516,0.0110782,1.74246,1,0.9848008,0.015424737,0.07871469,0.0,0.015199187,0.015424733,0.9848008,0.015424737
985,39.5722359,0.3067645,12.90725,1,0.9912307,0.0065670633,0.05026631,0.0,0.008769253,0.006567065,0.9912307,0.0065670633
986,43.0423963,0.0353911,1.17159,1,0.98862886,0.010884646,0.062210847,0.0,0.011371051,0.010884647,0.98862886,0.010884646
987,43.7729386,0.0598324,3.51936,1,0.98622984,0.012875421,0.07268358,0.0,0.013770182,0.012875421,0.98622984,0.012875421
988,42.5175592,0.0413586,2.94196,1,0.9892777,0.009795258,0.059294764,0.0,0.010722282,0.009795259,0.9892777,0.009795258
989,39.3827279,0.1109133,2.25173,1,0.9911717,0.007308822,0.050545096,0.0,0.008828264,0.007308817,0.9911717,0.007308822
991,43.1565017,0.0399038,1.13527,1,0.9858733,0.015424322,0.07420192,0.0,0.014126735,0.015424323,0.9858733,0.015424322
992,45.4169533,0.1175245,1.43078,1,0.98278815,0.018283699,0.08698038,0.0,0.017211938,0.018283704,0.98278815,0.018283699
993,44.5214034,0.0293331,5.1456,1,0.9876967,0.011067328,0.066335835,0.0,0.012303301,0.011067322,0.9876967,0.011067328
994,46.4987811,0.1260293,30.57587,1,0.9860606,0.014062478,0.07340543,0.0,0.013939431,0.014062483,0.9860606,0.014062478
995,44.0126494,0.1607297,3.65665,1,0.9865273,0.011685065,0.07140952,0.0,0.013472664,0.011685063,0.9865273,0.011685065
996,39.5926499,0.1075747,6.71186,1,0.9914602,0.006544723,0.04917857,0.0,0.008539833,0.006544719,0.9914602,0.006544723
997,44.21391,0.0566741,3.95436,1,0.9872976,0.011315673,0.06807961,0.0,0.012702401,0.011315674,0.9872976,0.011315673
998,30.418734,0.0271921,1.32305,1,0.99264216,0.0051811296,0.04347245,0.0,0.0073578716,0.00518114,0.99264216,0.0051811296
